u029;44-1	天蝎座配摩羯座	0	0	["44-1-0", "44-1-1", "44-1-2"]	[-1, -1, -1]	[1, 1, 1]	[1180.6190719604492, 1250.4285888671875, 694.6191520690918]	[4820.605334472418, 4697.811310479956, 7845.95526228191]	[4083.11660294262, 3756.960895092688, 11295.333909108074]
u029;44-0	天蝎座配摩羯座	0	0	["44-0-0", "44-0-1", "44-0-2", "44-0-3"]	[-1, -1, -1, -1]	[1, 1, 1, 1]	[1210.6190719604492, 1026.8570556640625, 1134.285888671875, 456.0476188659668]	[3257.385682641374, 1316.2283320590025, 2303.844269665076, 1916.6738781027311]	[2690.6776525223886, 1281.8028807405965, 2031.0966509180735, 4202.793302306541]
u031;20-2	李嘉诚	0	0	["20-2-0", "20-2-1", "20-2-2", "20-2-3", "20-2-4", "20-2-5", "20-2-6", "20-2-7", "20-2-8", "20-2-9", "20-2-10", "20-2-11"]	[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[413.6190719604492, 337.28570556640625, 406.00006103515625, 283.5714111328125, 337.28564453125, 283.5714111328125, 459.71435546875, 620.857177734375, 391.0, 283.571533203125, 552.142578125, 640.9050407409668]	[4552.099173506445, 4769.520135998238, 3051.5372501790316, 2279.3860161926227, 2860.9703813215856, 3510.313222172742, 8595.452255646405, 10458.499583513983, 5154.148303031402, 2733.4589890395787, 6055.2905613297235, 17968.43342112079]	[11005.535000914375, 14140.890222396914, 7516.100471509028, 8038.137579126613, 8482.336641684471, 12378.93907622678, 18697.376215023804, 16845.258392081447, 13181.964969389774, 9639.398419733392, 10966.896597419918, 28036.030736077566]
u031;20-1	李嘉诚	0	0	["20-1-0", "20-1-1", "20-1-2", "20-1-3", "20-1-4", "20-1-5", "20-1-6", "20-1-7", "20-1-8"]	[-1, -1, -1, -1, -1, -1, -1, -1, -1]	[1, 1, 1, 1, 1, 1, 1, 1, 1]	[966.0000534057617, 713.28564453125, 1050.571533203125, 874.428466796875, 337.285888671875, 391.0, 1035.5712890625, 713.28564453125, 464.7619743347168]	[6531.234643683902, 885.5651152595885, 1288.896667475711, 1241.2461746518056, 670.3197543606063, 1118.8664296351085, 3350.4411736358875, 5944.489955462326, 4966.60785774778]	[6761.112093790435, 1241.5294237998514, 1226.8528384220995, 1419.4942431353168, 1987.3934157165993, 2861.550970933781, 3235.3554110881473, 8333.954287512497, 10686.347274553233]
u031;20-0	李嘉诚	0	0	["20-0-0", "20-0-1", "20-0-2", "20-0-3", "20-0-4", "20-0-5", "20-0-6", "20-0-7", "20-0-8", "20-0-9", "20-0-10"]	[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[428.6190719604492, 552.142822265625, 283.5714111328125, 283.571533203125, 1158.0, 229.857177734375, 620.857177734375, 498.428466796875, 298.5712890625, 391.0, 587.1906852722168]	[1714.1518734710587, 2310.4604836578487, 439.12365751530376, 319.65688188847366, 627.1030843632971, 257.44663564933694, 564.1999831683911, 123.64630527040774, 60.57417107441047, 1050.0582185681874, 4240.647383146224]	[3999.2431172760134, 4184.534128646757, 1548.5469983066714, 1127.2530718360238, 541.5397965140735, 1120.0286986332205, 908.7435941825837, 248.0723183108188, 202.88009361050942, 2685.57089147874, 7221.9254996872]
u024;4-2	大专读什么专业好	0	0	["4-2-0", "4-2-1", "4-2-2", "4-2-3", "4-2-4", "4-2-5", "4-2-6", "4-2-7", "4-2-8"]	[-1, -1, -1, -1, -1, -1, -1, -1, -1]	[1, 1, 1, 1, 1, 1, 1, 1, 1]	[390.38094329833984, 820.7143249511719, 728.2857666015625, 713.2857666015625, 674.5712890625, 659.571533203125, 620.857177734375, 552.142578125, 303.6193962097168]	[1357.85775831765, 2717.647925571503, 1129.4023429621445, 762.9025269644512, 786.1077184880581, 385.6069803513097, 320.98696997503185, 810.6754586382388, 335.29463198852915]	[3478.289044657433, 3311.3202035716736, 1550.7681115784167, 1069.5608445956898, 1165.3441693028, 584.6325393678811, 517.0061352054813, 1468.2357252562929, 1104.3254685775528]
u024;4-0	大专读什么专业好	0	0	["4-0-0", "4-0-1", "4-0-2", "4-0-3", "4-0-4", "4-0-5", "4-0-6"]	[-1, -1, -1, -1, -1, -1, -1]	[1, 1, 1, 1, 1, 1, 1]	[966.0000534057617, 552.142822265625, 743.28564453125, 283.571533203125, 391.0, 337.28564453125, 655.9047966003418]	[5562.6853411533475, 1339.321133761986, 4174.085105556526, 1165.9769407587419, 738.475189902461, 675.7639302811552, 2201.53606682539]	[5758.473119687064, 2425.6787913429853, 5615.721407062685, 4111.755956559791, 1888.6833501341714, 2003.535997567619, 3356.487219237151]
u024;4-1	大专读什么专业好	0	0	["4-1-0", "4-1-1", "4-1-2", "4-1-3", "4-1-4"]	[-1, -1, -1, -1, -1]	[1, 1, 1, 1, 1]	[643.7142868041992, 1626.4285888671875, 820.71435546875, 444.71435546875, 249.9045524597168]	[3510.3545577428317, 3856.828570042686, 1952.707718060067, 1920.6611926827065, 863.2466796638328]	[5453.280484375187, 2371.348238983538, 2379.2781313600644, 4318.864837763644, 3454.305538523486]
u026;20-2	李嘉诚	0	0	["20-2-0", "20-2-1", "20-2-2", "20-2-3", "20-2-4", "20-2-5", "20-2-6", "20-2-7", "20-2-8", "20-2-9", "20-2-10", "20-2-11"]	[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[413.6190719604492, 337.28570556640625, 406.00006103515625, 283.5714111328125, 337.28564453125, 283.5714111328125, 459.71435546875, 620.857177734375, 391.0, 283.571533203125, 552.142578125, 640.9050407409668]	[5504.186785398497, 4952.3980955178195, 2326.102197562804, 1807.7306850217137, 3432.233284440205, 4986.411804751496, 19484.04537296783, 24142.0229616149, 5211.456011337797, 4247.558399678774, 11809.38686184905, 7845.667857892895]	[13307.381497932509, 14683.09511427774, 5729.314896239345, 6374.8693064656345, 10176.043185028599, 17584.324826087908, 42382.93875574285, 38884.98647903806, 13328.531998306386, 14978.789837258477, 21388.29231745195, 12241.544939047939]
u026;20-1	李嘉诚	0	0	["20-1-0", "20-1-1", "20-1-2", "20-1-3", "20-1-4", "20-1-5", "20-1-6", "20-1-7", "20-1-8"]	[-1, -1, -1, -1, -1, -1, -1, -1, -1]	[1, 1, 1, 1, 1, 1, 1, 1, 1]	[966.0000534057617, 713.28564453125, 1050.571533203125, 874.428466796875, 337.285888671875, 391.0, 1035.5712890625, 713.28564453125, 464.7619743347168]	[19001.60619143344, 3114.7461961297613, 7573.752185666152, 5585.0309890359695, 3680.151149646945, 7069.141927667389, 13725.269553637741, 21536.448561973033, 1843.14628202524]	[19670.398696605396, 4366.758563011147, 7209.17324170613, 6387.064466799137, 10911.073582527317, 18079.64687382964, 13253.814294198126, 30193.301557507362, 3965.7854639756415]
u026;20-0	李嘉诚	0	0	["20-0-0", "20-0-1", "20-0-2", "20-0-3", "20-0-4", "20-0-5", "20-0-6", "20-0-7", "20-0-8", "20-0-9", "20-0-10"]	[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[428.6190719604492, 552.142822265625, 283.5714111328125, 283.571533203125, 1158.0, 229.857177734375, 620.857177734375, 498.428466796875, 298.5712890625, 391.0, 587.1906852722168]	[12073.105918337975, 26857.664364492026, 4893.332687640823, 2352.470763099095, 13760.36236913838, 1842.4672654747842, 10503.471966409306, 11775.545420037448, 3388.6974745562147, 6410.7378492065645, 5665.0781044511505]	[28167.449159733187, 48642.60347401806, 17256.08610576402, 8295.86360988498, 11882.869057977876, 8015.704724278638, 16917.694347576777, 23625.346874171108, 11349.709763442319, 16395.74897495285, 9647.76561778201]
u022;9-1	复仇者联盟2大结局	0	0	["9-1-0", "9-1-1", "9-1-2", "9-1-3", "9-1-4"]	[-1, -1, -1, -1, -1]	[1, 1, 1, 1, 1]	[682.1904830932617, 444.71435546875, 820.71435546875, 943.142822265625, 1109.3332633972168]	[11586.732560667091, 15498.216284047005, 18576.849465453713, 11924.805723756905, 7413.108209961765]	[16984.60011949929, 34849.82234879994, 22634.9756668306, 12643.690268575701, 6682.4897932474305]
u022;9-0	复仇者联盟2大结局	0	0	["9-0-0", "9-0-1", "9-0-2"]	[-1, -1, -1]	[1, 1, 1]	[482.5714645385742, 391.0, 748.3332633972168]	[8517.759570705028, 10490.257629880296, 12920.571639423018]	[17650.773401716884, 26829.30340122838, 17265.7989045781]
u022;9-2	复仇者联盟2大结局	0	0	["9-2-0", "9-2-1", "9-2-2", "9-2-3"]	[-1, -1, -1, -1]	[1, 1, 1, 1]	[858.5714645385742, 552.142822265625, 743.2857666015625, 464.7619743347168]	[38895.13740644312, 13507.476828909685, 11319.55426282247, 4434.755745024599]	[45302.15481520423, 24463.73706984731, 15229.074430656096, 9541.993514793732]
u019;37-1	深圳哪种特色小吃好吃	0	0	["37-1-0", "37-1-1", "37-1-2", "37-1-3", "37-1-4", "37-1-5", "37-1-6", "37-1-7", "37-1-8", "37-1-9", "37-1-10", "37-1-11", "37-1-12", "37-1-13"]	[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[697.428581237793, 352.28570556640625, 283.5714111328125, 337.2857666015625, 283.5714111328125, 421.0, 406.0, 337.28564453125, 283.571533203125, 367.28564453125, 352.285888671875, 337.28564453125, 283.5712890625, 563.4763298034668]	[3372.502799527152, 768.4043952694581, 618.0626285889292, 1089.8094369944101, 995.4811255173379, 1869.0744758322746, 2276.9646231177544, 666.3542877645076, 475.8125333948617, 1260.130047301155, 1292.3513813479592, 893.8118969323295, 1164.1269672997055, 2211.7417127809617]	[4835.624593333485, 2181.1966342319074, 2179.5660786815197, 3231.1159998690605, 3510.5130010835187, 4439.606830955521, 5608.287249058509, 1975.6378564245979, 1677.9277102332858, 3430.9264902237105, 3668.473313592407, 2650.0146431506855, 4105.23565748974, 3925.1723556025654]
u019;37-0	深圳哪种特色小吃好吃	0	0	["37-0-0", "37-0-1", "37-0-2", "37-0-3", "37-0-4", "37-0-5"]	[-1, -1, -1, -1, -1, -1]	[1, 1, 1, 1, 1, 1]	[981.2380905151367, 904.4285888671875, 958.1429443359375, 1119.28564453125, 743.285888671875, 924.4763298034668]	[4694.6659095687, 2867.648733469006, 618.7812779945724, 2863.0082315728814, 1399.6744713148992, 2420.0962152058264]	[4784.430970371384, 3170.674577039615, 645.8131134320805, 2557.8888155685154, 1883.0903325985087, 2617.8022488907977]
u019;37-2	深圳哪种特色小吃好吃	0	0	["37-2-0", "37-2-1", "37-2-2", "37-2-3", "37-2-4", "37-2-5", "37-2-6", "37-2-7", "37-2-8", "37-2-9", "37-2-10"]	[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[574.7618942260742, 459.71435546875, 513.4285888671875, 620.857177734375, 674.5712890625, 459.71435546875, 513.4287109375, 620.85693359375, 728.28564453125, 620.857421875, 479.7619743347168]	[3562.682756937675, 5063.360344969041, 2814.6345818860664, 1105.8833164694142, 605.1337429995036, 951.1779691689629, 1589.8277706100266, 1457.001935974279, 2039.5801108818894, 3048.559996547146, 2614.981577884319]	[6198.5368075503375, 11014.144511119652, 5482.037118533244, 1781.2201519598939, 897.0641840397644, 2069.0630123984047, 3096.4917558020193, 2346.759546584447, 2800.522193726109, 4910.241690178146, 5450.581158522409]
u031;44-1	天蝎座配摩羯座	0	0	["44-1-0", "44-1-1", "44-1-2"]	[-1, -1, -1]	[1, 1, 1]	[1180.6190719604492, 1250.4285888671875, 694.6191520690918]	[18244.108944018237, 7660.312457085944, 12793.231409750744]	[15453.0020540185, 6126.149486093982, 18417.619744061183]
u031;44-0	天蝎座配摩羯座	0	0	["44-0-0", "44-0-1", "44-0-2", "44-0-3"]	[-1, -1, -1, -1]	[1, 1, 1, 1]	[1210.6190719604492, 1026.8570556640625, 1134.285888671875, 456.0476188659668]	[4028.286417080128, 1116.4359328178296, 3097.577254179465, 3637.9211452979443]	[3327.459900790107, 1087.2359756985231, 2730.8611392551043, 7977.064224881165]
u031;44-2	天蝎座配摩羯座	0	0	["44-2-0", "44-2-1", "44-2-2", "44-2-3", "44-2-4", "44-2-5", "44-2-6"]	[-1, -1, -1, -1, -1, -1, -1]	[1, 1, 1, 1, 1, 1, 1]	[521.0475997924805, 552.1428833007812, 444.71435546875, 659.5712890625, 444.71435546875, 659.571533203125, 303.6189079284668]	[2445.9706568287543, 2303.477089671243, 1815.0156049695283, 2778.6751900261934, 2505.361507195982, 3541.675904469997, 392.85858343071163]	[4694.332452165445, 4171.885863856037, 4081.306534520155, 4212.850431946091, 5633.642081455212, 5369.661554782845, 1293.9200200379807]
u003;51-1	香蕉面膜的功效与做法	0	0	["51-1-0", "51-1-1", "51-1-2", "51-1-3", "51-1-4"]	[-1, -1, -1, -1, -1]	[1, 1, 1, 1, 1]	[359.90477752685547, 367.28570556640625, 283.5714111328125, 513.4285888671875, 411.0476188659668]	[1917.0698567439756, 2063.061690516881, 362.43268112888325, 2810.1591904220604, 3090.3729594958313]	[5326.602969589441, 5617.0486878473785, 1278.1002135618517, 5473.320440963964, 7518.284543337863]
u003;51-0	香蕉面膜的功效与做法	0	0	["51-0-0", "51-0-1", "51-0-2", "51-0-3", "51-0-4", "51-0-5", "51-0-6"]	[-1, -1, -1, -1, -1, -1, -1]	[1, 1, 1, 1, 1, 1, 1]	[413.6190719604492, 283.5714111328125, 283.5714111328125, 674.5714111328125, 444.71435546875, 674.571533203125, 357.3332633972168]	[939.6746618023907, 819.8511765384839, 344.4307631548569, 499.9158761858328, 410.0880433927717, 891.3898108993789, 547.1901538572035]	[2271.835912567019, 2891.1630169745895, 1214.6173754925546, 741.0866632286129, 922.1380833558194, 1321.41628726418, 1531.3160287821822]
u003;51-2	香蕉面膜的功效与做法	0	0	["51-2-0", "51-2-1", "51-2-2", "51-2-3", "51-2-4", "51-2-5", "51-2-6", "51-2-7"]	[-1, -1, -1, -1, -1, -1, -1, -1]	[1, 1, 1, 1, 1, 1, 1, 1]	[628.476188659668, 552.1428833007812, 406.0, 337.2857666015625, 382.28564453125, 367.28564453125, 513.4287109375, 587.1904411315918]	[8527.290838909408, 9058.095490347345, 3180.427457896686, 2308.41523017846, 3147.3509879001067, 3391.9551737323013, 2043.7705345166, 5728.33213831437]	[13568.200343588675, 16405.34681203692, 7833.565167233217, 6844.093225272099, 8232.98241229884, 9235.19670381155, 3980.631567690786, 9755.492830018033]
u026;44-1	天蝎座配摩羯座	0	0	["44-1-0", "44-1-1", "44-1-2"]	[-1, -1, -1]	[1, 1, 1]	[1180.6190719604492, 1250.4285888671875, 694.6191520690918]	[46641.27188851433, 17664.973415298977, 7959.7007581837215]	[39505.77539888905, 14127.134946028682, 11459.086226565767]
u026;44-0	天蝎座配摩羯座	0	0	["44-0-0", "44-0-1", "44-0-2", "44-0-3"]	[-1, -1, -1, -1]	[1, 1, 1, 1]	[1210.6190719604492, 1026.8570556640625, 1134.285888671875, 456.0476188659668]	[26867.621687283914, 2890.8530099758473, 6376.724013812065, 4540.47223960465]	[22193.29127516147, 2815.2438492097126, 5621.796125206594, 9956.136271241234]
u026;44-2	天蝎座配摩羯座	0	0	["44-2-0", "44-2-1", "44-2-2", "44-2-3", "44-2-4", "44-2-5", "44-2-6"]	[-1, -1, -1, -1, -1, -1, -1]	[1, 1, 1, 1, 1, 1, 1]	[521.0475997924805, 552.1428833007812, 444.71435546875, 659.5712890625, 444.71435546875, 659.571533203125, 303.6189079284668]	[16373.134146283695, 14936.779268009912, 10103.193227185871, 8378.323141178491, 3985.0739866767894, 5824.846965948973, 601.2277362175804]	[31423.49020090426, 27052.38031633392, 22718.387888640624, 12702.68018046579, 8960.974471976135, 8831.258889633013, 1980.2051865598264]
u005;1-2	锤子手机怎么样	0	0	["1-2-0", "1-2-1", "1-2-2", "1-2-3", "1-2-4", "1-2-5", "1-2-6"]	[-1, -1, -1, -1, -1, -1, -1]	[1, 1, 1, 1, 1, 1, 1]	[735.9047775268555, 352.28570556640625, 444.71435546875, 229.8570556640625, 620.8572998046875, 659.5712890625, 426.0476188659668]	[6846.910725637062, 3097.6376255036143, 3106.7009757183964, 2580.6040684223813, 11983.316992886615, 4642.62932194104, 1498.5909394056457]	[9304.071579270589, 8792.969957504298, 6985.834699317917, 11226.995233915943, 19301.24200304384, 7038.859026959724, 3517.425923878001]
u005;1-0	锤子手机怎么样	0	0	["1-0-0", "1-0-1", "1-0-2", "1-0-3", "1-0-4", "1-0-5", "1-0-6", "1-0-7"]	[-1, -1, -1, -1, -1, -1, -1, -1]	[1, 1, 1, 1, 1, 1, 1, 1]	[482.5714645385742, 659.5714111328125, 674.5714111328125, 444.7142333984375, 567.14306640625, 229.85693359375, 513.4287109375, 303.6189079284668]	[4668.649542049161, 9742.74057461425, 4791.629477194932, 5831.920285615587, 6791.545523521532, 817.4404735624746, 6928.256909364277, 2760.667046887471]	[9674.524676906116, 14771.32030007352, 7103.220501367402, 13113.860199726358, 11975.012877362205, 3556.3011338488573, 13494.097158519946, 9092.539940028666]
u005;1-1	锤子手机怎么样	0	0	["1-1-0", "1-1-1", "1-1-2", "1-1-3"]	[-1, -1, -1, -1]	[1, 1, 1, 1]	[789.6190719604492, 2324.7142333984375, 728.285888671875, 1891.3335075378418]	[4165.584163295453, 38944.04970461677, 5216.408306328773, 11646.426788872852]	[5275.435094232503, 16752.187922764813, 7162.583248511898, 6157.78589151857]
u032;4-2	大专读什么专业好	0	0	["4-2-0", "4-2-1", "4-2-2", "4-2-3", "4-2-4", "4-2-5", "4-2-6", "4-2-7", "4-2-8"]	[-1, -1, -1, -1, -1, -1, -1, -1, -1]	[1, 1, 1, 1, 1, 1, 1, 1, 1]	[390.38094329833984, 820.7143249511719, 728.2857666015625, 713.2857666015625, 674.5712890625, 659.571533203125, 620.857177734375, 552.142578125, 303.6193962097168]	[1457.2756154536264, 2259.996085118994, 981.0654190136516, 609.347290331153, 403.8995977284014, 185.12571985289577, 171.35793182971094, 992.3842600318226, 711.7542909296262]	[3732.957872228759, 2753.693966842179, 1347.088552329737, 854.2821388885656, 598.7500569283486, 280.67572739814335, 276.00217566144335, 1797.3333326363322, 2344.2319555829745]
u032;4-1	大专读什么专业好	0	0	["4-1-0", "4-1-1", "4-1-2", "4-1-3", "4-1-4"]	[-1, -1, -1, -1, -1]	[1, 1, 1, 1, 1]	[643.7142868041992, 1626.4285888671875, 820.71435546875, 444.71435546875, 249.9045524597168]	[7161.110193241148, 21320.38504399226, 6300.54630737429, 5497.186670807905, 2243.7755400980723]	[11124.671830406909, 13108.712666470019, 7676.905205070699, 12361.163077395175, 8978.530074836297]
u032;4-0	大专读什么专业好	0	0	["4-0-0", "4-0-1", "4-0-2", "4-0-3", "4-0-4", "4-0-5", "4-0-6"]	[-1, -1, -1, -1, -1, -1, -1]	[1, 1, 1, 1, 1, 1, 1]	[966.0000534057617, 552.142822265625, 743.28564453125, 283.571533203125, 391.0, 337.28564453125, 655.9047966003418]	[10293.318242906213, 1700.4544567581665, 6966.333448291843, 1622.4235957354017, 1274.6328944259442, 857.2356832528776, 1817.0753144484202]	[10655.608358007588, 3079.736597463385, 9372.350319889647, 5721.390921751106, 3259.930676281187, 2541.5718016823375, 2770.333932403923]
u015;20-1	李嘉诚	0	0	["20-1-0", "20-1-1", "20-1-2", "20-1-3", "20-1-4", "20-1-5", "20-1-6", "20-1-7", "20-1-8"]	[-1, -1, -1, -1, -1, -1, -1, -1, -1]	[1, 1, 1, 1, 1, 1, 1, 1, 1]	[966.0000534057617, 713.28564453125, 1050.571533203125, 874.428466796875, 337.285888671875, 391.0, 1035.5712890625, 713.28564453125, 464.7619743347168]	[6735.142595965562, 7913.164599457815, 6015.557333575203, 9831.894836425758, 3664.9186742875213, 2885.8725888812155, 7316.773902844356, 11320.34393648213, 5949.5314848120015]	[6972.196918851009, 11093.96307093508, 5725.985469294181, 11243.795472991678, 10865.9116713089, 7380.748309159119, 7065.446850567103, 15870.702043809562, 12801.24410635886]
u018;37-1	深圳哪种特色小吃好吃	0	0	["37-1-0", "37-1-1", "37-1-2", "37-1-3", "37-1-4", "37-1-5", "37-1-6", "37-1-7", "37-1-8", "37-1-9", "37-1-10", "37-1-11", "37-1-12", "37-1-13"]	[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[697.428581237793, 352.28570556640625, 283.5714111328125, 337.2857666015625, 283.5714111328125, 421.0, 406.0, 337.28564453125, 283.571533203125, 367.28564453125, 352.285888671875, 337.28564453125, 283.5712890625, 563.4763298034668]	[8773.168959089557, 4171.598528331608, 4183.576884214062, 4488.373688204322, 2514.557586428463, 4548.702598183885, 3185.11167856474, 2931.151690585012, 2644.9106379388404, 2168.3175560813334, 1218.158734942733, 276.606684208962, 1079.5461295269909, 4042.1081011437404]	[12579.308039712076, 11841.520852015543, 14753.168760918064, 13307.332039025714, 8867.458028943382, 10804.519235591177, 7845.102656563399, 8690.413416967815, 9327.137347190157, 5903.627294904648, 3457.869798688833, 820.0962261331404, 3806.96555386838, 7173.518899282913]
u016;30-1	骑自行车去西藏需要做哪些准备	0	0	["30-1-0", "30-1-1", "30-1-2", "30-1-3", "30-1-4", "30-1-5", "30-1-6", "30-1-7"]	[-1, -1, -1, -1, -1, -1, -1, -1]	[1, 1, 1, 1, 1, 1, 1, 1]	[321.42858123779297, 298.5714111328125, 605.8571166992188, 635.857177734375, 391.0001220703125, 513.428466796875, 283.571533203125, 357.3332633972168]	[1543.8350481306506, 1680.8230425320173, 1064.5783938050213, 581.8068807398055, 442.2543970085122, 431.4947492850359, 622.6137359038947, 676.3101520294213]	[4803.042225384808, 5629.551188959424, 1757.1443240692959, 914.9961675558081, 1131.0850612189397, 840.4184364318581, 2195.614379451518, 1892.6593779701532]
u016;30-0	骑自行车去西藏需要做哪些准备	0	0	["30-0-0", "30-0-1", "30-0-2", "30-0-3", "30-0-4", "30-0-5", "30-0-6", "30-0-7", "30-0-8", "30-0-9", "30-0-10"]	[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[482.33336639404297, 229.85711669921875, 444.71435546875, 498.428466796875, 782.0, 567.142822265625, 337.285888671875, 981.85693359375, 367.2861328125, 406.0, 318.6189079284668]	[2738.4450240171377, 1988.8606492726701, 1985.446835975957, 2533.0335643067197, 3746.7940794843166, 898.1463107074654, 226.6472389503462, 322.60102752874036, 3.017361313085383, 561.8616395302663, 479.33106416808505]	[5677.49447750202, 8652.595481197168, 4464.544064207691, 5082.040318814715, 4791.296776834164, 1583.6333908265751, 671.9736774129841, 328.5621524797611, 8.215287873734534, 1383.895663867651, 1504.4024451797436]
u016;30-2	骑自行车去西藏需要做哪些准备	0	0	["30-2-0", "30-2-1", "30-2-2", "30-2-3", "30-2-4", "30-2-5", "30-2-6", "30-2-7"]	[-1, -1, -1, -1, -1, -1, -1, -1]	[1, 1, 1, 1, 1, 1, 1, 1]	[536.2856979370117, 498.4285888671875, 659.5714111328125, 444.71435546875, 283.571533203125, 337.28564453125, 229.857177734375, 518.4760856628418]	[5088.536144145733, 3457.1367950948434, 749.678106057446, 477.46572344454006, 64.35737018698644, 92.20514381827121, 444.1541235656815, 1167.846387654707]	[9488.48004658777, 6936.0724330683215, 1136.6140093456681, 1073.6458528334858, 226.9528589842149, 273.374053456723, 1932.3047813584049, 2252.459505748819]
u028;36-1	山东化工厂爆炸	0	0	["36-1-0", "36-1-1", "36-1-2"]	[-1, -1, -1]	[1, 1, 1]	[697.428581237793, 444.71429443359375, 679.6190299987793]	[11271.076955753693, 4060.681789023251, 7074.02723519036]	[16160.904871076316, 9130.99003079067, 10408.812765591727]
u028;36-0	山东化工厂爆炸	0	0	["36-0-0", "36-0-1", "36-0-2", "36-0-3", "36-0-4", "36-0-5", "36-0-6", "36-0-7"]	[-1, -1, -1, -1, -1, -1, -1, -1]	[1, 1, 1, 1, 1, 1, 1, 1]	[604.9999923706055, 650.8571166992188, 352.2857666015625, 352.28564453125, 406.0, 689.571533203125, 244.857177734375, 318.6189079284668]	[3552.815090237019, 719.9433439488002, 304.71318718614384, 511.13092274965834, 815.3014115301472, 1903.285920023752, 545.1291901787225, 572.4383770877944]	[5872.421710809986, 1106.1465342807467, 864.960256912044, 1450.8990947665984, 2008.1315554929736, 2760.0993202007753, 2226.3149286564408, 1796.6240007837598]
u028;36-2	山东化工厂爆炸	0	0	["36-2-0", "36-2-1", "36-2-2", "36-2-3", "36-2-4", "36-2-5", "36-2-6", "36-2-7", "36-2-8", "36-2-9", "36-2-10"]	[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[413.6190719604492, 406.0, 567.142822265625, 406.0, 283.5714111328125, 229.857177734375, 283.571533203125, 352.28564453125, 337.28564453125, 352.285888671875, 978.1904411315918]	[2228.9945901605006, 3301.108819776701, 3227.1267139272286, 1441.6478505276643, 478.3172992921874, 1629.5873115719025, 3925.1992754060975, 5574.163327386901, 3338.8836529715286, 1888.7305925298836, 4162.401984485905]	[5389.003412235401, 8130.809900927835, 5690.148208233486, 3550.856774698681, 1686.7613606794953, 7089.564605439766, 13842.007450707119, 15822.851183175128, 9899.27590191932, 5361.35750327791, 4255.206153589836]
u002;44-1	天蝎座配摩羯座	0	0	["44-1-0", "44-1-1", "44-1-2"]	[-1, -1, -1]	[1, 1, 1]	[1180.6190719604492, 1250.4285888671875, 694.6191520690918]	[18324.83646973208, 11640.5589586467, 6100.849425600783]	[15521.379338132496, 9309.255292373266, 8783.013551279031]
u002;44-0	天蝎座配摩羯座	0	0	["44-0-0", "44-0-1", "44-0-2", "44-0-3"]	[-1, -1, -1, -1]	[1, 1, 1, 1]	[1210.6190719604492, 1026.8570556640625, 1134.285888671875, 456.0476188659668]	[12875.256219010094, 2487.2497381199037, 4675.5930774515045, 4511.120526068205]	[10635.266300703652, 2422.196667394386, 4122.058754452208, 9891.775199453528]
u002;44-2	天蝎座配摩羯座	0	0	["44-2-0", "44-2-1", "44-2-2", "44-2-3", "44-2-4", "44-2-5", "44-2-6"]	[-1, -1, -1, -1, -1, -1, -1]	[1, 1, 1, 1, 1, 1, 1]	[521.0475997924805, 552.1428833007812, 444.71435546875, 659.5712890625, 444.71435546875, 659.571533203125, 303.6189079284668]	[5150.471418988944, 4588.886240368886, 3020.925660531564, 8285.714990639854, 8356.772112290884, 6106.945575590513, 1500.0251252699725]	[9884.83858488215, 8311.048424523618, 6792.957374509229, 12562.273598077601, 18791.325284479404, 9258.95868478876, 4940.486531304505]
u017;1-1	锤子手机怎么样	0	0	["1-1-0", "1-1-1", "1-1-2", "1-1-3"]	[-1, -1, -1, -1]	[1, 1, 1, 1]	[789.6190719604492, 2324.7142333984375, 728.285888671875, 1891.3335075378418]	[1705.8931188942202, 16330.382771374198, 3312.2094879028336, 5461.080095870289]	[2160.4000960347444, 7024.683953305198, 4547.952307497105, 2887.4231192464736]
